region,year,gdp_new,veh,emissions,gascons,gascpi,pop,unemprate,partrate,emprate,realgdp,rgdp,canada,employment_mogas,emp_tot
Prince Edward Island,2014,"6,263",83295,1169.641479,199500,195.1999969,120.5999985,10.60000038,68.69999695,61.40000153,5682,0.1585205048,1,600,72900
Prince Edward Island,2015,"6,351",77723,1153.822754,201838,157.5,120.9000015,10.39999962,67.59999847,60.5,5754,1.259198189,1,400,72100
Prince Edward Island,2016,"6,487",74795,1159.439819,211439,147.1000061,121.8000031,10.69999981,65.80000305,58.70000076,5855,1.740073204,1,300,71100
Prince Edward Island,2017,"6,791",71683,1182.706055,216552,162,123.6999969,9.800000191,66,59.59999847,6059,3.424877405,1,200,73600
Rhode Island,1998,45381.3,NA,13.95066643,239042,1.069000006,NA,4.599999905,NA,NA,NA,4.433405399,0,NA,NA
Rhode Island,1999,46831.2,NA,13.31556511,227625,1.164999962,NA,4.199999809,NA,NA,NA,2.958471298,0,NA,NA
Rhode Island,2000,49113.6,NA,11.77640247,198534,1.541000009,NA,4.099999905,NA,NA,NA,4.846097469,0,NA,NA
Rhode Island,2001,49705.2,NA,12.35355663,203511,1.463000059,NA,4.599999905,NA,NA,NA,1.441259027,0,1,585236
Rhode Island,2002,51284.3,NA,11.77779675,191459,1.376999974,NA,5,NA,NA,NA,3.661094904,0,1,588133
Rhode Island,2003,52933.1,NA,11.55612755,186260,1.601999998,1071.342,5.300000191,NA,NA,NA,3.705377102,0,439,594109
Rhode Island,2004,55160.5,NA,11.01562786,177049,1.878999949,NA,5.199999809,NA,NA,NA,4.469067574,0,402,602400
Rhode Island,2005,55885.9,NA,11.25710011,181885,2.278000116,NA,5,NA,NA,NA,1.420854092,0,449,605737
Rhode Island,2006,57415.8,NA,10.58447075,174616,2.605000019,NA,4.900000095,NA,NA,NA,2.307309866,0,462,611124
Rhode Island,2007,56230.5,486192,11.11935329,184339,2.788000107,1057.315,5.199999809,NA,NA,NA,-2.800771713,0,493,617986
Rhode Island,2008,54977.1,485624,10.72195148,187943,3.247999907,1009.400024,7.800000191,NA,NA,NA,-3.043031693,0,529,608906
Rhode Island,2009,54481.5,NA,11.28589439,194920,2.361000061,1011.799988,11,NA,NA,NA,-0.3862175643,0,475,588285
Rhode Island,2010,56050.6,473647,11.03165054,191111,2.809999943,1009.200012,11.19999981,NA,NA,NA,2.284869909,0,1,586364
Rhode Island,2011,56026.6,521951,11.05503082,192172,3.605999947,1007.400024,11,NA,NA,NA,-0.1983852684,0,1,591693
Rhode Island,2012,56487.4,448890,10.57453156,182006,3.717000008,1007.900024,10.39999962,NA,NA,NA,0.6722223759,0,632,592979
Rhode Island,2013,57037.2,451775,10.15105343,175473,3.61500001,1008.599976,9.300000191,NA,NA,NA,0.1387397945,0,1,602430
Rhode Island,2014,57602.7,447220,10.64161587,182957,3.467000008,1013.700012,7.699999809,NA,NA,NA,0.6317846775,0,1,613134
Rhode Island,2015,58387.9,440005,10.89410019,187617,2.411000013,1014.400024,6,NA,NA,NA,1.831152439,0,1,627029
Rhode Island,2016,58630,428967,9.705741882,168382,2.148000002,1013.900024,5.199999809,NA,NA,NA,0.1367126256,0,1,632522
Rhode Island,2017,58771.6,413227,10.07311249,175735,2.424999952,1015.900024,4.400000095,NA,NA,NA,-0.5704296827,0,1,637947
South Carolina,1998,150732.6,NA,74.51689148,1565568,1.054999948,NA,3.799999952,NA,NA,NA,3.666646004,0,NA,NA
South Carolina,1999,157645.5,NA,77.75296783,1607599,1.149000049,NA,4.300000191,NA,NA,NA,4.577038288,0,NA,NA
South Carolina,2000,161880.2,NA,81.31028748,1647033,1.519999981,NA,3.799999952,NA,NA,NA,2.800293446,0,NA,NA
South Carolina,2001,162837.1,NA,79.05373383,1596852,1.442000031,NA,5.199999809,NA,NA,NA,0.4520518482,0,2512,2256572
South Carolina,2002,167333,NA,80.70590973,1679293,1.366000056,NA,5.800000191,NA,NA,NA,2.401858568,0,2396,2248042
South Carolina,2003,174270.8,NA,81.25788879,1641287,1.590999961,4150.297,6.900000095,NA,NA,NA,3.482798338,0,2585,2263772
South Carolina,2004,177169.4,NA,88.46617126,1752824,1.881000042,NA,6.800000191,NA,NA,NA,1.31723845,0,2407,2305665
South Carolina,2005,183267.5,NA,86.90905762,1769713,2.295000076,NA,6.699999809,NA,NA,NA,2.684684515,0,2468,2356292
South Carolina,2006,187386.1,NA,87.25746155,1759701,2.618000031,NA,6.400000095,NA,NA,NA,2.263216972,0,2566,2418627
South Carolina,2007,193386.6,1928844,87.67258453,1780393,2.789999962,4444.11,5.699999809,NA,NA,NA,2.618157864,0,2686,2482326
South Carolina,2008,192497.1,1984700,85.45298767,1740810,3.270999908,4318.399902,6.800000191,NA,NA,NA,-0.1300394535,0,3235,2472424
South Carolina,2009,184081.3,NA,79.80710602,1698992,2.36500001,4393.700195,11.19999981,NA,NA,NA,-4.373651505,0,3217,2367887
South Carolina,2010,188777.2,2018612,83.92692566,1753570,2.789999962,4476.5,11.19999981,NA,NA,NA,1.929540873,0,3638,2357628
South Carolina,2011,193221,1960402,79.96365356,1727471,3.556999922,4519.5,10.60000038,NA,NA,NA,2.331563711,0,3292,2427410
South Carolina,2012,195406.1,1695615,73.51354218,1649483,3.680999994,4569.100098,9.199999809,NA,NA,NA,0.6945820451,0,4287,2453283
South Carolina,2013,200147.3,1709013,70.27711487,1643367,3.559999943,4616.200195,7.599999905,NA,NA,NA,1.955700278,0,4342,2500793
South Carolina,2014,206077.9,1711960,74.53603363,1676962,3.433000088,4674.299805,6.5,NA,NA,NA,2.697678566,0,4226,2564449
South Carolina,2015,213212.4,1727108,72.8384552,1694891,2.440000057,4734,6,NA,NA,NA,3.657485008,0,4521,2636739
South Carolina,2016,220559.3,1754908,71.79721069,1715234,2.177000046,4805.299805,5,NA,NA,NA,3.249338865,0,4913,2700036
South Carolina,2017,224937.6,1725328,69.49411011,1681420,2.5,4864.600098,4.300000191,NA,NA,NA,3.138834238,0,5006,2760167
South Dakota,1998,28772.1,NA,12.91333866,183035,1.014999986,NA,2.799999952,NA,NA,NA,5.882611275,0,NA,NA
South Dakota,1999,30038.3,NA,13.56029224,192300,1.110999942,NA,2.700000048,NA,NA,NA,3.771250486,0,NA,NA
South Dakota,2000,32124.9,NA,14.26331902,199945,1.473999977,NA,2.5,NA,NA,NA,6.863824844,0,NA,NA
South Dakota,2001,32396.9,NA,13.57436562,187805,1.417999983,NA,3.099999905,NA,NA,NA,0.7911779881,0,1552,511665
South Dakota,2002,35776,NA,13.91994476,195217,1.335000038,NA,3.200000048,NA,NA,NA,10.58322525,0,1261,509550
South Dakota,2003,36141.9,NA,13.81568146,195086,1.519000053,763.729,3.5,NA,NA,NA,1.87165451,0,1,509654
South Dakota,2004,37616.6,NA,13.93726826,194106,1.802000046,NA,3.700000048,NA,NA,NA,3.002896786,0,1216,518411
South Dakota,2005,39330.6,NA,13.40056324,194538,2.217999935,NA,3.799999952,NA,NA,NA,4.066194534,0,1281,527756
South Dakota,2006,39961.6,NA,13.4999485,193430,2.51699996,NA,3.099999905,NA,NA,NA,1.710096836,0,1401,538721
South Dakota,2007,41646.2,368372,13.99327946,202009,2.785000086,791.623,2.799999952,NA,NA,NA,4.975064278,0,1608,551958
South Dakota,2008,43278.5,342512,15.11437988,219982,3.190999985,769.9000244,3.099999905,NA,NA,NA,3.271900177,0,2056,561008
South Dakota,2009,44255.8,NA,14.85345173,219626,2.308000088,781.4000244,4.900000095,NA,NA,NA,1.108376622,0,1834,556454
South Dakota,2010,44810.7,401559,15.16894245,224636,2.743999958,787,5,NA,NA,NA,1.192988992,0,2217,558136
South Dakota,2011,47630.3,379498,14.68770123,216189,3.496000051,791.4000244,4.699999809,NA,NA,NA,6.391064167,0,2092,566481
South Dakota,2012,48653.9,327336,15.09043217,222233,3.565999985,800.4000244,4.300000191,NA,NA,NA,1.405213833,0,2806,574967
South Dakota,2013,48610.1,325944,15.4956646,228784,3.467999935,811.5999756,3.799999952,NA,NA,NA,0.4293845892,0,2930,581385
South Dakota,2014,49640.9,317977,15.52343559,231119,3.302999973,821.5999756,3.400000095,NA,NA,NA,1.627886295,0,2789,589297
South Dakota,2015,50860.8,321188,14.26526928,217365,2.338999987,829,3.099999905,NA,NA,NA,2.07447958,0,2868,592592
South Dakota,2016,51264.3,358446,14.95908928,224782,2.055999994,835.7999878,3,NA,NA,NA,0.7974116206,0,2951,597415
South Dakota,2017,51615.1,347216,14.6237402,221443,2.311000109,837,3.200000048,NA,NA,NA,0.634763062,0,2660,601301
Tennessee,1998,240963.4,NA,121.4677277,1895433,0.9840000272,NA,4.300000191,NA,NA,NA,6.245278358,0,NA,NA
Tennessee,1999,248457.5,NA,122.2368622,1898844,1.075999975,NA,4,NA,NA,NA,3.05058527,0,NA,NA
Tennessee,2000,251030.2,NA,127.9053345,1948328,1.412999988,NA,3.900000095,NA,NA,NA,1.285432935,0,NA,NA
Tennessee,2001,250311.4,NA,125.8720932,1968119,1.327000022,NA,4.599999905,NA,NA,NA,-0.3901624978,0,6442,3421029
Tennessee,2002,258542.4,NA,125.2917557,1956578,1.274999976,NA,5.199999809,NA,NA,NA,3.329285145,0,5722,3408734
Tennessee,2003,267589.4,NA,123.4779434,1898502,1.457000017,5847.812,5.599999905,NA,NA,NA,2.760420799,0,5854,3433442
Tennessee,2004,281564.2,NA,125.2758179,1961450,1.748000026,NA,5.300000191,NA,NA,NA,4.867146969,0,5390,3507915
Tennessee,2005,289064.3,NA,126.4559631,1990943,2.193000078,NA,5.599999905,NA,NA,NA,2.101378918,0,5547,3572053
Tennessee,2006,295668.2,NA,128.5488434,1965943,2.480000019,NA,5.199999809,NA,NA,NA,2.528443813,0,5831,3643563
Tennessee,2007,294819.8,2996307,128.1374359,1993061,2.66899991,6175.727,4.699999809,NA,NA,NA,-0.98631078,0,6987,3702453
Tennessee,2008,298526.9,2809235,121.6555557,1911968,3.134000063,6045.200195,6.599999905,NA,NA,NA,1.213132024,0,7699,3677073
Tennessee,2009,287308.8,NA,102.8460007,1661440,2.223999977,6116.600098,10.5,NA,NA,NA,-3.343096972,0,6953,3523862
Tennessee,2010,292687,2712117,110.2690277,1779769,2.644999981,6186.200195,9.699999809,NA,NA,NA,1.383672833,0,8248,3515805
Tennessee,2011,301508.9,2607173,106.6551437,1732117,3.362999916,6230.5,9,NA,NA,NA,3.059666395,0,7655,3589042
Tennessee,2012,311754.2,2209551,100.3892288,1648759,3.415999889,6277.399902,7.800000191,NA,NA,NA,3.224486113,0,9622,3635196
Tennessee,2013,318347.9,2248204,98.69150543,1678529,3.299000025,6318.700195,7.800000191,NA,NA,NA,1.332359672,0,9367,3688631
Tennessee,2014,323879.6,2236150,104.0544357,1746844,3.135999918,6374.799805,6.599999905,NA,NA,NA,1.532658696,0,9334,3772333
Tennessee,2015,335461.1,2268376,100.2766113,1682216,2.164000034,6422.799805,5.599999905,NA,NA,NA,3.87726593,0,9754,3859508
Tennessee,2016,343544.9,2295987,103.1465149,1774279,1.914999962,6467.700195,4.699999809,NA,NA,NA,1.712115526,0,9610,3951096
Tennessee,2017,355417.5,2274107,98.62757874,1754386,2.178999901,6538.200195,3.799999952,NA,NA,NA,2.171779633,0,8788,4032837
Texas,1998,920059.6,NA,677.921936,10870562,0.9840000272,NA,4.900000095,NA,NA,NA,6.324489594,0,NA,NA
Texas,1999,957247.2,NA,659.6590576,10602123,1.075999975,NA,4.699999809,NA,NA,NA,3.904047966,0,NA,NA
Texas,2000,989904.9,NA,678.8074341,10981026,1.412999988,NA,4.300000191,NA,NA,NA,3.546530962,0,NA,NA
Texas,2001,1020517,NA,674.723877,10714990,1.324000001,NA,5,NA,NA,NA,2.358816385,0,232931,12284686
Texas,2002,1042584.4,NA,687.0306396,11024416,1.274000049,NA,6.400000095,NA,NA,NA,2.021878481,0,216794,12291979
Texas,2003,1052132.3,NA,681.3193359,10843204,1.449000001,22030.931,6.699999809,NA,NA,NA,0.5594373941,0,236242,12374892
Texas,2004,1111189.1,NA,682.5715332,10970289,1.73300004,NA,5.900000095,NA,NA,NA,5.329741955,0,229713,12588028
Texas,2005,1143413.1,NA,654.4353027,10393538,2.178999901,NA,5.400000095,NA,NA,NA,2.581673384,0,251579,13003859
Texas,2006,1225147.3,NA,653.7919922,10459476,2.469000101,NA,4.900000095,NA,NA,NA,6.751822948,0,283851,13493428
Texas,2007,1288828.7,8680601,652.9499512,10367625,2.65899992,23831.983,4.300000191,NA,NA,NA,5.36500597,0,309145,14008183
Texas,2008,1287191.5,8711324,624.5106812,9760035,3.118000031,23643,4.800000191,NA,NA,NA,0.06123015657,0,386458,14365942
Texas,2009,1285560.2,NA,585.8660889,9271314,2.213000059,24096.90039,7.599999905,NA,NA,NA,-0.2900768816,0,355192,14202795
Texas,2010,1323059.1,8198523,621.9893188,10143119,2.635999918,24584.40039,8.100000381,NA,NA,NA,2.426794529,0,396724,14262559
Texas,2011,1370174.9,8851376,639.1015015,10369580,3.371999979,25006.09961,7.800000191,NA,NA,NA,3.218023777,0,396434,14681433
Texas,2012,1438354.4,7679657,628.4146729,10331231,3.424999952,25384.30078,6.699999809,NA,NA,NA,4.967400551,0,502283,15095913
Texas,2013,1511806.5,7810175,657.8453369,10691509,3.319000006,25773,6.300000191,NA,NA,NA,4.255159378,0,542295,15529990
Texas,2014,1559636.1,7991684,664.079895,10838860,3.148999929,26280.09961,5.099999905,NA,NA,NA,3.274414063,0,552398,16000513
Texas,2015,1634127.1,8356594,659.6898193,11021190,2.171000004,26777.5,4.400000095,NA,NA,NA,5.093842983,0,533318,16414592
Texas,2016,1633863.3,8193715,662.7614136,11033453,1.914999962,27178.30078,4.599999905,NA,NA,NA,0.6648184657,0,490921,16685140
Texas,2017,1667313,8084454,677.274231,11132870,2.184999943,27621.30078,4.300000191,NA,NA,NA,2.785401583,0,453295,17102708
Utah,1998,91312.7,NA,63.74792099,774664,1.093000054,NA,3.599999905,NA,NA,NA,6.262924194,0,NA,NA
Utah,1999,95206.8,NA,62.70724106,764330,1.200999975,NA,3.5,NA,NA,NA,4.174123764,0,NA,NA
Utah,2000,98648.5,NA,65.42102814,800160,1.511999965,NA,3.299999952,NA,NA,NA,3.73495388,0,NA,NA
Utah,2001,100244.3,NA,63.35422516,768394,1.449000001,NA,4.400000095,NA,NA,NA,1.593494773,0,8873,1391758
Utah,2002,102828.1,NA,62.66506958,752149,1.355000019,NA,5.800000191,NA,NA,NA,1.909192681,0,8311,1395323
Utah,2003,104829.2,NA,63.42580032,768605,1.565999985,2360.137,5.599999905,NA,NA,NA,1.815135002,0,8476,1405789
Utah,2004,111318.9,NA,66.05783844,791288,1.845999956,NA,5,NA,NA,NA,5.312684536,0,8768,1453406
Utah,2005,118430.2,NA,67.54333496,809935,2.265000105,NA,4.099999905,NA,NA,NA,6.27363205,0,10199,1517567
Utah,2006,127539.4,NA,68.83930206,831805,2.555999994,NA,3,NA,NA,NA,8.549646378,0,12127,1592737
Utah,2007,133799.8,1126719,70.74266052,863227,2.796999931,2597.746,2.599999905,NA,NA,NA,4.963450909,0,13954,1676395
Utah,2008,133662.9,1180261,69.94772339,861849,3.213999987,2686.800049,3.599999905,NA,NA,NA,-0.9049159288,0,15940,1688151
Utah,2009,130958.6,NA,65.0302124,803651,2.286000013,2733.399902,7.300000191,NA,NA,NA,-1.93269527,0,13932,1633983
Utah,2010,133739.1,1304594,64.14347076,795734,2.76699996,2724.100098,7.800000191,NA,NA,NA,2.04863739,0,14669,1620800
Utah,2011,138301.1,842523,64.55852509,803945,3.420000076,2767.5,6.699999809,NA,NA,NA,3.029407263,0,15443,1664427
Utah,2012,140622.5,823885,61.95534134,766561,3.503999949,2801.699951,5.400000095,NA,NA,NA,1.216269255,0,18892,1706061
Utah,2013,145026.9,868993,67.18544006,830834,3.428999901,2849.399902,4.599999905,NA,NA,NA,2.644290924,0,18037,1753372
Utah,2014,150076.3,884802,65.46595764,813060,3.335000038,2891.800049,3.799999952,NA,NA,NA,3.144532204,0,17699,1803954
Utah,2015,155431.5,906906,63.80504608,794941,2.407999992,2945.199951,3.599999905,NA,NA,NA,3.870744467,0,16008,1865927
Utah,2016,162528.2,929767,58.95854568,755830,2.125999928,2999.300049,3.400000095,NA,NA,NA,4.204389572,0,14401,1933423
Utah,2017,172075,914321,58.74292374,753861,2.407000065,3047.399902,3.299999952,NA,NA,NA,4.358021259,0,13801,1993341
Vermont,1998,22266.5,NA,6.279093266,145531,1.069000006,NA,3.400000095,NA,NA,NA,3.153584003,0,NA,NA
Vermont,1999,23561.7,NA,6.536180019,169295,1.164999962,NA,3,NA,NA,NA,5.507741928,0,NA,NA
Vermont,2000,24844.6,NA,6.768383026,167279,1.541000009,NA,2.799999952,NA,NA,NA,5.3877635,0,NA,NA
Vermont,2001,25681.8,NA,6.645661354,157087,1.463000059,NA,3.299999952,NA,NA,NA,2.985735893,0,1248,403837
Vermont,2002,26522.8,NA,6.385596275,152303,1.376999974,NA,4,NA,NA,NA,3.131985426,0,1083,405653
Vermont,2003,27548.1,NA,6.627436638,159138,1.601999998,617.858,4.300000191,NA,NA,NA,3.439278841,0,1085,406051
Vermont,2004,28989.2,NA,7.079596996,159262,1.878999949,NA,3.700000048,NA,NA,NA,4.983039379,0,1032,413090
Vermont,2005,29283.2,NA,6.840005875,158263,2.278000116,NA,3.5,NA,NA,NA,1.300359249,0,937,417101
Vermont,2006,29420.9,NA,6.719105721,168455,2.605000019,NA,3.700000048,NA,NA,NA,0.8431383371,0,1127,421005
Vermont,2007,29296.6,294275,6.536999226,163282,2.788000107,623.481,4,NA,NA,NA,-1.227959633,0,1218,425033
Vermont,2008,30168.6,303645,5.967198849,156630,3.247999907,599.0999756,4.699999809,NA,NA,NA,2.362912893,0,1210,424271
Vermont,2009,29565.7,NA,6.195642948,172618,2.361000061,599.5999756,6.599999905,NA,NA,NA,-1.556170583,0,1049,414182
Vermont,2010,30890.6,289738,5.901117325,164325,2.809999943,599.5,6.099999905,NA,NA,NA,4.135632038,0,1113,413313
Vermont,2011,31663.6,281951,5.824747086,163408,3.605999947,599.7999878,5.5,NA,NA,NA,2.193760872,0,1093,416950
Vermont,2012,31898.1,248196,5.48149395,188555,3.717000008,600.7000122,5,NA,NA,NA,0.5592891574,0,1423,421810
Vermont,2013,31494.6,255523,5.758709431,196028,3.61500001,602.7000122,4.400000095,NA,NA,NA,-1.819434047,0,1312,425030
Vermont,2014,31847.7,240726,5.900126457,197969,3.467000008,600,3.900000095,NA,NA,NA,0.5012708306,0,1215,428939
Vermont,2015,32042.9,249641,6.155985355,151159,2.411000013,602.4000244,3.599999905,NA,NA,NA,1.285509348,0,1328,432509
Vermont,2016,32312.7,225365,5.937776089,139624,2.148000002,599.5999756,3.200000048,NA,NA,NA,1.141754866,0,1373,433925
Vermont,2017,32589.2,217906,5.853106499,143614,2.424999952,600.2000122,3,NA,NA,NA,0.3632777929,0,1358,436224
Virginia,1998,338931.5,NA,112.6566772,1868211,1.054999948,NA,2.900000095,NA,NA,NA,5.4530406,0,NA,NA
Virginia,1999,356391.8,NA,114.9394226,1918557,1.149000049,NA,2.700000048,NA,NA,NA,5.115157127,0,NA,NA
Virginia,2000,372914.1,NA,123.677269,2006564,1.519999981,NA,2.299999952,NA,NA,NA,4.795661926,0,NA,NA
Virginia,2001,386444.7,NA,121.5515213,1928377,1.442000031,NA,3.200000048,NA,NA,NA,3.435473442,0,11963,4417452
Virginia,2002,390242.4,NA,120.1154633,1920944,1.366000056,NA,4.199999809,NA,NA,NA,0.9460927248,0,11148,4421796
Virginia,2003,404522.2,NA,124.2157669,1979594,1.590999961,7366.977,4.099999905,NA,NA,NA,3.830158472,0,11182,4467388
Virginia,2004,421744.4,NA,128.4090424,2076784,1.881000042,NA,3.799999952,NA,NA,NA,4.689556599,0,11078,4587104
Virginia,2005,442089.5,NA,129.9980927,2143141,2.295000076,NA,3.599999905,NA,NA,NA,5.529680252,0,11621,4701064
Virginia,2006,451263.1,NA,123.5464172,2035935,2.618000031,NA,3.099999905,NA,NA,NA,1.891313672,0,12696,4781826
Virginia,2007,457568.9,3923468,128.7124939,2108592,2.789999962,7751,3,NA,NA,NA,0.8124521375,0,12862,4869349
Virginia,2008,462034.7,3847286,117.4776306,1968278,3.270999908,7418.399902,3.900000095,NA,NA,NA,0.03743163869,0,14725,4870416
Virginia,2009,460075.3,NA,106.2013321,1839072,2.36500001,7512.799805,6.699999809,NA,NA,NA,-0.2080916613,0,13654,4758120
Virginia,2010,475699.3,3479665,109.1446762,1898689,2.789999962,7703.799805,7.099999905,NA,NA,NA,2.764495134,0,14900,4743190
Virginia,2011,479571.4,3777146,100.176796,1779584,3.556999922,7783.700195,6.599999905,NA,NA,NA,0.9809242487,0,14122,4802679
Virginia,2012,483041.4,3227954,98.30840302,1820073,3.680999994,7865.5,6.099999905,NA,NA,NA,0.6467001438,0,16511,4856887
Virginia,2013,488741.3,3225620,105.3394699,1915291,3.559999943,7945.700195,5.699999809,NA,NA,NA,0.3379532695,0,15407,4898766
Virginia,2014,488918.6,3236043,104.351944,1934372,3.433000088,8006,5.199999809,NA,NA,NA,0.03707808629,0,14342,4953355
Virginia,2015,498943.6,3224261,103.3913956,1941565,2.440000057,8051.200195,4.5,NA,NA,NA,2.023185015,0,13759,5060291
Virginia,2016,505107.7,3196419,104.2844086,1984941,2.177000046,8080.899902,4.099999905,NA,NA,NA,0.9554000497,0,12896,5142713
Virginia,2017,515167.2,3206183,98.80355835,1943371,2.5,8140.700195,3.700000048,NA,NA,NA,1.72547996,0,11584,5218116
Washington,1998,299817,NA,76.42590332,1304275,1.154000044,NA,4.800000191,NA,NA,NA,6.25852108,0,NA,NA
Washington,1999,322721.6,NA,76.68341064,1327515,1.328999996,NA,4.900000095,NA,NA,NA,7.444019794,0,NA,NA
Washington,2000,325857.6,NA,78.39814758,1333476,1.629999995,NA,5.199999809,NA,NA,NA,0.8800061345,0,NA,NA
Washington,2001,317860.6,NA,78.36862183,1259537,1.578999996,NA,6.300000191,NA,NA,NA,-2.281720877,0,5766,3515730
Washington,2002,321977.1,NA,71.96266937,1173350,1.460000038,NA,7.400000095,NA,NA,NA,1.574275851,0,5069,3489251
Washington,2003,327645.2,NA,73.95826721,1177070,1.773000002,6104.115,7.400000095,NA,NA,NA,1.742257595,0,5612,3516395
Washington,2004,335449.3,NA,75.41595459,1205216,2.062999964,NA,6.300000191,NA,NA,NA,1.94781518,0,5561,3585356
Washington,2005,358396.3,NA,76.24859619,1227478,2.434000015,NA,5.599999905,NA,NA,NA,6.59691143,0,5709,3687900
Washington,2006,372145,NA,73.87017059,1245382,2.756999969,NA,5,NA,NA,NA,4.014725208,0,6153,3798304
Washington,2007,394221.9,3124451,79.31170654,1272219,3.003999949,6461.587,4.699999809,NA,NA,NA,5.99758625,0,6430,3924937
Washington,2008,401093.2,3276728,75.99414825,1268540,3.447999954,6370.5,5.400000095,NA,NA,NA,1.065844774,0,7197,3954912
Washington,2009,390814,NA,73.72109222,1209631,2.611999989,6486.600098,9.199999809,NA,NA,NA,-2.487526894,0,6455,3815692
Washington,2010,403471.3,2578732,73.62404633,1230396,3.032999992,6575.899902,10,NA,NA,NA,2.333528519,0,7375,3771445
Washington,2011,411575.7,3000268,68.65097046,1112825,3.740999937,6654.399902,9.300000191,NA,NA,NA,1.72633791,0,6496,3814306
Washington,2012,426447,2514500,68.54330444,1158041,3.931999922,6732.899902,8.100000381,NA,NA,NA,3.227088928,0,8892,3909211
Washington,2013,439472.2,2772204,73.16594696,1193611,3.778000116,6797.799805,7,NA,NA,NA,2.707181454,0,8820,3991725
Washington,2014,456186.5,2720628,71.59466553,1191550,3.65199995,6887.600098,6.099999905,NA,NA,NA,3.648562431,0,8491,4094310
Washington,2015,476715.4,2773088,73.43599701,1231382,2.977999926,7002.799805,5.599999905,NA,NA,NA,4.723931789,0,9069,4199113
Washington,2016,495724.9,2863653,78.92887115,1305004,2.579999924,7124.100098,5.300000191,NA,NA,NA,3.883699179,0,9536,4310120
Washington,2017,527169.4,2854542,79.12802124,1292303,2.880000114,7239.799805,4.699999809,NA,NA,NA,5.487591743,0,8757,4429974
West Virginia,1998,61725.7,NA,115.1944504,1548870,1.054999948,NA,6.599999905,NA,NA,NA,1.565309048,0,NA,NA
West Virginia,1999,63691.7,NA,116.1812515,1634257,1.149000049,NA,6.5,NA,NA,NA,3.328420162,0,NA,NA
West Virginia,2000,63364.6,NA,115.4119873,1657051,1.519999981,NA,5.5,NA,NA,NA,-0.1753332317,0,NA,NA
West Virginia,2001,63599.8,NA,104.8052063,1625007,1.442000031,NA,5,NA,NA,NA,0.0245155748,0,27371,872547
West Virginia,2002,64465.7,NA,118.0904999,1644259,1.366000056,NA,5.900000095,NA,NA,NA,1.259340286,0,26605,871234
West Virginia,2003,65106.8,NA,114.6360931,1637364,1.590999961,1812.295,6,NA,NA,NA,0.2245308757,0,26873,868332
West Virginia,2004,66077.6,NA,111.6397095,1641630,1.881000042,NA,5.300000191,NA,NA,NA,1.252331614,0,28086,879294
West Virginia,2005,67888.8,NA,113.6328125,1688935,2.295000076,NA,5.099999905,NA,NA,NA,2.917453766,0,30372,890780
West Virginia,2006,68900,NA,113.7862396,1609700,2.618000031,NA,4.900000095,NA,NA,NA,1.376665711,0,33231,902936
West Virginia,2007,69374.1,693785,115.9506302,1637558,2.789999962,1834.052,4.599999905,NA,NA,NA,0.03519384563,0,34944,915670
West Virginia,2008,70966.8,686908,111.8303223,1632278,3.270999908,1765.199951,4.300000191,NA,NA,NA,1.945504785,0,40594,918367
West Virginia,2009,70886.5,NA,90.54258728,1515887,2.36500001,1768.900024,7.699999809,NA,NA,NA,-0.2358188033,0,38771,899039
West Virginia,2010,71823.8,689690,101.4768372,1558748,2.789999962,1799,8.699999809,NA,NA,NA,1.22342062,0,41876,899473
West Virginia,2011,73175.2,653608,98.70818329,1543722,3.556999922,1802.199951,8.100000381,NA,NA,NA,1.611122489,0,43265,909036
West Virginia,2012,73124.5,510947,93.1600647,1494724,3.680999994,1801.800049,7.5,NA,NA,NA,-0.3472401798,0,47580,918928
West Virginia,2013,73949,515816,95.18547821,1610939,3.559999943,1798.199951,6.800000191,NA,NA,NA,1.133039832,0,46384,913620
West Virginia,2014,74111.3,548653,100.8279877,1608369,3.433000088,1791.599976,6.599999905,NA,NA,NA,-0.5711539388,0,43661,911517
West Virginia,2015,74261.4,552996,92.85309601,1595495,2.440000057,1791.5,6.699999809,NA,NA,NA,0.8777880669,0,39751,904243
West Virginia,2016,73513.3,571447,95.27836609,1556774,2.177000046,1781.699951,6.099999905,NA,NA,NA,-1.501861811,0,33518,890106
West Virginia,2017,75172.4,550117,91.43782806,1577924,2.5,1762.099976,5.199999809,NA,NA,NA,0.6738225222,0,32449,888889
Wisconsin,1998,232087.1,NA,102.0175934,1300486,1.014999986,NA,3.400000095,NA,NA,NA,3.759830475,0,NA,NA
Wisconsin,1999,242026,NA,106.5593872,1304653,1.110999942,NA,3.099999905,NA,NA,NA,4.146121025,0,NA,NA
Wisconsin,2000,248572,NA,108.4971008,1293557,1.473999977,NA,3.5,NA,NA,NA,3.001232147,0,NA,NA
Wisconsin,2001,252941.8,NA,106.4917984,1189523,1.417999983,NA,4.5,NA,NA,NA,1.276476383,0,4035,3403720
Wisconsin,2002,257966.9,NA,107.7464142,1327892,1.335000038,NA,5.400000095,NA,NA,NA,2.065801382,0,3795,3395167
Wisconsin,2003,265745.8,NA,105.7128448,1297451,1.519000053,5479.203,5.699999809,NA,NA,NA,2.791116476,0,4064,3413404
Wisconsin,2004,275412.4,NA,108.4996796,1268287,1.802000046,NA,5,NA,NA,NA,3.266788244,0,4088,3467802
